Date,Year,Quarter,Rmb/t Aa exc VAT,Chalco Spot,Non-Chalco Spot,CMAAX (VAT incl.),Imported CIF,Import Duties,VAT Rate,Imported CIF (TAX incl.),Unnamed: 11,Aluminina Imports Price - Australia,Unnamed: 13,"Shanghai Spot and SHFE, Rmb/t Al exc VAT",Changjiang Spot Cargo,LME (USD),LME (RMB),VAT of (LME Price + Taxes)
2009-03-01 00:00:00.000,2009,Q1,Source?,1880.34188034188,1630.76923076923,,0,0.0,0.17,0,,236.57,,Source?,10860.6837606838,0.0,9132.202992,0.0
2009-04-01 00:00:00.000,2009,Q2,Source?,1965.8119658119697,2005.12820512821,,0,0.0,0.17,0,,211.31,,Source?,11770.833333333301,0.0,9706.96303,0.0
2009-05-01 00:00:00.000,2009,Q2,Source?,1965.8119658119697,1825.26115859449,,0,0.0,0.17,0,,239.57,,Source?,11021.3675213675,0.0,9999.568502,0.0
2009-06-01 00:00:00.000,2009,Q2,Source?,1965.8119658119697,1752.13675213675,,0,0.0,0.17,0,,225.28,,Source?,11535.0427350427,0.0,10754.5875486,0.0
2009-07-01 00:00:00.000,2009,Q3,Source?,1969.23076923077,1876.9973987365295,,0,0.0,0.17,0,,222.5,,Source?,11855.5555555556,0.0,11345.463054,0.0
2009-08-01 00:00:00.000,2009,Q3,Source?,2051.2820512820495,2095.8485958486,,0,0.0,0.17,0,,231.88,,Source?,12874.2368742369,0.0,13210.903033,0.0
2009-09-01 00:00:00.000,2009,Q3,Source?,2179.4871794871797,2198.2905982906,,0,0.0,0.17,0,,258.6,,Source?,12781.196581196598,0.0,12523.716747,0.0
2009-10-01 00:00:00.000,2009,Q4,Source?,2264.9572649572697,2273.5042735042693,,0,0.0,0.17,0,,279.32,,Source?,12748.7179487179,0.0,12824.0979629,0.0
2009-11-01 00:00:00.000,2009,Q4,Source?,2264.9572649572697,2250.4273504273497,,0,0.0,0.17,0,,302.54,,Source?,12792.3931623932,0.0,13308.6020389,0.0
2009-12-01 00:00:00.000,2009,Q4,Source?,2264.9572649572697,2266.6666666666706,,0,0.0,0.17,0,,278.38,,Source?,13520.2564102564,0.0,14884.5661544,0.0
2010-01-01 00:00:00.000,2010,Q1,Source?,2521.36752136752,2522.22222222222,,0,0.0,0.17,0,,303.5,,Source?,14489.7435897436,0.0,15259.480807499998,0.0
2010-02-01 00:00:00.000,2010,Q1,Source?,2564.1025641025603,2400.8547008547,,0,0.0,0.17,0,,334.82,,Source?,13743.5897435897,0.0,13992.552756,0.0
2010-03-01 00:00:00.000,2010,Q1,Source?,2564.1025641025603,2417.0940170940203,,0,0.0,0.17,0,,356.14,,Source?,13802.3076923077,0.0,15056.292069,0.0
2010-04-01 00:00:00.000,2010,Q2,Source?,2564.1025641025603,2443.58974358974,,0,0.0,0.17,0,,341.48,,Source?,13779.4871794872,0.0,15749.638278400002,0.0
2010-05-01 00:00:00.000,2010,Q2,Source?,2564.1025641025603,2428.2051282051307,,0,0.0,0.17,0,,358.53,,Source?,12939.0,0.0,13932.24833,0.0
2010-06-01 00:00:00.000,2010,Q2,Source?,2435.8974358974397,2207.6923076923094,,0,0.0,0.17,0,,344.69,,Source?,12332.905982906,0.0,13151.6647776,0.0
2010-07-01 00:00:00.000,2010,Q3,Source?,2264.9572649572697,2082.55633255633,,0,0.0,0.17,0,,328.03,,Source?,12615.7735042735,0.0,13498.5645872,0.0
2010-08-01 00:00:00.000,2010,Q3,Source?,2303.4188034188,2306.52680652681,,0,0.0,0.17,0,,318.93,,Source?,12998.8376068376,0.0,14456.5153194,0.0
2010-09-01 00:00:00.000,2010,Q3,Source?,2350.4273504273497,2381.24156545209,,0,0.0,0.17,0,,313.69,,Source?,13111.1111111111,0.0,14545.3357924,0.0
2010-10-01 00:00:00.000,2010,Q4,Source?,2350.4273504273497,2380.0,,0,0.0,0.17,0,,335.96,,Source?,13733.333333333301,0.0,15646.1309262,0.0
2010-11-01 00:00:00.000,2010,Q4,Source?,2441.88034188034,2463.0,2836.08,0,0.0,0.17,0,,334.74,,Source?,13864.4102564103,0.0,15553.4949272,0.0
2010-12-01 00:00:00.000,2010,Q4,Source?,2478.0,2466.0,2845.44,0,0.0,0.17,0,,361.31,,Source?,13776.0,0.0,15605.218970526299,0.0
2011-10-01 00:00:00.000,2011,Q4,Source?,2564.1025641025603,2465.8119658119695,2856.0,0,0.0,0.17,0,,389.607109849613,,Metal Pages,14266.0256410256,2169.75,0.0,0.0
2011-12-01 00:00:00.000,2011,Q4,Source?,2393.2,2302.45,2672.0,0,0.0,0.17,0,,357.02,,Metal Pages,13743.5897435897,2019.02,0.0,0.0
2011-01-01 00:00:00.000,2011,Q1,Source?,2478.0,2371.7948717948693,2758.86,0,0.0,0.17,0,,364.4,,Source?,14182.905982906,2441.87,0.0,0.0
2011-02-01 00:00:00.000,2011,Q1,Source?,2478.0,2388.2783882783897,2777.58,0,0.0,0.17,0,,371.27,,Source?,14333.333333333301,2508.18,0.0,0.0
2011-03-01 00:00:00.000,2011,Q1,Source?,2556.67038275734,2414.9015235971797,2796.3,0,0.0,0.17,0,,367.27,,Source?,14136.008547008501,2552.22,0.0,0.0
2011-04-01 00:00:00.000,2011,Q2,Source?,2564.1025641025603,2337.15699505173,2709.3212669683294,0,0.0,0.17,0,,394.91,,Metal Pages,14196.5811965812,2662.67,0.0,0.0
2011-05-01 00:00:00.000,2011,Q2,Source?,2564.1025641025603,2283.47578347578,2634.00931195034,0,0.0,0.17,0,,411.18,,Metal Pages,14190.0683760684,2585.05,0.0,0.0
2011-06-01 00:00:00.000,2011,Q2,Source?,2564.1025641025603,2270.8587708587706,2644.4016266460094,0,0.0,0.17,0,,440.31301728465894,,Metal Pages,14580.3846,2555.41,0.0,0.0
2011-07-01 00:00:00.000,2011,Q3,Source?,2564.1025641025603,2374.4403744403694,2781.6117850953196,0,0.0,0.17,0,,421.8685861173569,,Metal Pages,15157.1025641026,2512.0,0.0,0.0
2011-08-01 00:00:00.000,2011,Q3,Source?,2564.1025641025603,2488.66592344853,2888.1004250796996,0,0.0,0.17,0,,415.245915492958,,Metal Pages,15371.2393162393,2389.89,0.0,0.0
2011-09-01 00:00:00.000,2011,Q3,Source?,2564.1025641025603,2485.9584859584907,2883.42248413418,0,0.0,0.17,0,,398.94703517717005,,Metal Pages,14987.786324786299,2296.68,0.0,0.0
2011-11-01 00:00:00.000,2011,Q4,Source?,2540.79254079254,2387.72338772339,2762.0,0,0.0,0.17,0,,376.805927342256,,Metal Pages,13745.1452991453,2073.55,0.0,0.0
2012-01-01 00:00:00.000,2012,Q1,Source?,2393.2,2266.6666666666706,2620.6698564593294,0,0.0,0.17,0,,349.58621374767694,,LME,13689.7435897436,2143.82,0.0,0.0
2012-02-01 00:00:00.000,2012,Q1,Source?,2393.2,2261.70085470085,2622.1886399166196,0,0.0,0.17,0,,337.031570454298,,LME,13595.7264957265,2203.55,0.0,0.0
2012-03-01 00:00:00.000,2012,Q1,Source?,2393.2,2262.23776223776,2642.0,0,0.0,0.17,0,,350.73,,LME,13643.7435897436,2182.6,0.0,0.0
2012-04-01 00:00:00.000,2012,Q2,Source?,2393.2,2308.6978381096,2697.90770101925,0,0.0,0.17,0,,357.5293095281929,,LME,13680.2393162393,2046.19,0.0,0.0
2012-05-01 00:00:00.000,2012,Q2,Source?,2393.2,2318.57031857032,2711.96038251366,0,0.0,0.17,0,,357.27600758532895,,LME,13717.5641025641,2000.16,0.0,0.0
2012-06-01 00:00:00.000,2012,Q2,Source?,2478.63247863248,2292.7350427350398,2661.3092345079,0,0.0,0.17,0,,355.74494780130493,,LME,13494.4444444444,1884.5,0.0,0.0
2014-04-01 00:00:00.000,2014,Q2,Source?,2479.0,2119.0476190476197,2411.01648351648,0,0.0,0.17,0,,349.79279339849404,,LME,11100.940170940201,1809.38,0.0,0.0
2014-05-01 00:00:00.000,2014,Q2,Source?,2479.0,2084.6153846153798,2370.5641025641,0,0.0,0.17,0,,344.520586227358,,LME,11201.709401709399,1748.85,0.0,0.0
2014-06-01 00:00:00.000,2014,Q2,Source?,2479.0,2099.1452991453,2395.7874015748002,0,0.0,0.17,0,,344.215351914902,,LME,11352.1367521368,1834.15,0.0,0.0
2012-07-01 00:00:00.000,2012,Q3,Source?,2478.63247863248,2249.4172494172494,2607.79443254818,0,0.0,0.17,0,,353.6452837961751,,LME,13291.376068376101,1873.83,0.0,0.0
2012-08-01 00:00:00.000,2012,Q3,Source?,2478.63247863248,2229.65440356745,2582.42440178806,0,0.0,0.17,0,,335.4469429904831,,LME,13141.213675213701,1837.72,0.0,0.0
2012-09-01 00:00:00.000,2012,Q3,Source?,2479.0,2219.23076923077,2587.0,0,0.0,0.17,0,,338.16840451453,,LME,13225.213675213701,2053.49,0.0,0.0
2012-10-01 00:00:00.000,2012,Q4,Source?,2479.0,2251.18708452042,2627.0,0,0.0,0.17,0,,342.292655964721,,LME,13081.196581196598,1974.87,0.0,0.0
2012-11-01 00:00:00.000,2012,Q4,Source?,2479.0,2252.1367521367497,2605.0,0,0.0,0.17,0,,349.2394988191289,,LME,12938.2307692308,1942.74,0.0,0.0
2012-12-01 00:00:00.000,2012,Q4,Source?,2479.0,2245.4212454212507,2577.0444685466396,0,0.0,0.17,0,,344.35,,LME,12873.4188034188,2086.3,0.0,0.0
2013-01-01 00:00:00.000,2013,Q1,Source?,2479.0,2244.17249417249,2573.3837890625,0,0.0,0.17,0,,340.12,,LME,12802.5641025641,2037.71,0.0,0.0
2013-02-01 00:00:00.000,2013,Q1,Source?,2479.0,2239.3162393162397,2562.44924688933,0,0.0,0.17,0,,349.723,,LME,12572.6495726496,2053.14,0.0,0.0
2013-03-01 00:00:00.000,2013,Q1,Source?,2479.0,2226.6992266992306,2559.0006,0,0.0,0.17,0,,356.911,,LME,12393.5726495727,1912.78,0.0,0.0
2013-04-01 00:00:00.000,2013,Q2,Source?,2479.0,2204.17853751187,2536.36771300448,0,0.0,0.17,0,,363.86652813449996,,LME,12367.521367521398,1856.24,0.0,0.0
2013-05-01 00:00:00.000,2013,Q2,Source?,2479.0,2186.67443667444,2511.96374622356,0,0.0,0.17,0,,362.52399213387804,,LME,12437.452991453001,1830.26,0.0,0.0
2013-06-01 00:00:00.000,2013,Q2,Source?,2479.0,2163.90145801911,2479.46902654867,0,0.0,0.17,0,,352.739,,LME,12513.829059829099,1816.01,0.0,0.0
2013-07-01 00:00:00.000,2013,Q3,Source?,2479.0,2162.3931623931603,2482.0241691842893,0,0.0,0.17,0,,351.55581965336995,,LME,12276.846153846202,1767.36,0.0,0.0
2013-08-01 00:00:00.000,2013,Q3,Source?,2479.0,2158.70240870241,2449.78,0,0.0,0.17,0,,365.36980172091296,,LME,12258.3504273504,1814.45,0.0,0.0
2013-09-01 00:00:00.000,2013,Q3,Source?,2479.0,2153.8461538461506,2454.51086956522,0,0.0,0.17,0,,346.167163927518,,LME,12298.6923076923,1760.1,0.0,0.0
2013-10-01 00:00:00.000,2013,Q4,Source?,2479.0,2151.3323278029197,2472.7665941240493,0,0.0,0.17,0,,339.733377962104,,LME,12407.8803418803,1812.0,0.0,0.0
2013-11-01 00:00:00.000,2013,Q4,Source?,2479.0,2160.35816035816,2480.86727989488,0,0.0,0.17,0,,348.8860950498171,,LME,12289.7435897436,1748.92,0.0,0.0
2013-12-01 00:00:00.000,2013,Q4,Source?,2479.0,2166.08391608392,2477.9127725856706,0,0.0,0.17,0,,345.3943400589349,,LME,12121.213675213701,1738.48,0.0,0.0
2014-01-01 00:00:00.000,2014,Q1,Source?,2479.0,2167.48066748067,2486.08360836084,0,0.0,0.17,0,,346.320647671801,,LME,11723.2393162393,1726.21,0.0,0.0
2014-02-01 00:00:00.000,2014,Q1,Source?,2479.0,2164.5299145299105,2485.8208955223895,0,0.0,0.17,0,,333.94401001745,,LME,11219.5555555556,1693.59,0.0,0.0
2014-03-01 00:00:00.000,2014,Q1,Source?,2479.0,2141.43264143264,2484.0,0,0.0,0.17,0,,347.80130417304,,LME,10789.1709401709,1703.24,0.0,0.0
2014-07-01 00:00:00.000,2014,Q3,Source?,2479.0,2102.5641025641,2401.22535211268,0,0.0,0.17,0,,332.466851445366,,LME,11684.871794871799,1945.11,0.0,0.0
2014-08-01 00:00:00.000,2014,Q3,Source?,2479.0,2113.55311355311,2453.39869281046,0,0.0,0.17,0,,336.920589450801,,LME,12047.8632478632,2029.89,0.0,0.0
2014-09-01 00:00:00.000,2014,Q3,Source?,2479.0,2329.6703296703295,2712.1349446122895,0,0.0,0.17,0,,334.36465848042997,,LME,12330.8913308913,1992.13,0.0,0.0
2014-10-01 00:00:00.000,2014,Q4,Source?,2479.0,2419.2782526115893,2802.60869565217,0,0.0,0.17,0,,361.53320473959803,,LME,11699.905982906,1937.93,0.0,0.0
2014-11-01 00:00:00.000,2014,Q4,Source?,2479.0,2385.8974358974397,2750.75342465753,0,0.0,0.17,0,,362.196006441224,,LME,11694.871794871799,2053.61,0.0,0.0
2014-12-01 00:00:00.000,2014,Q4,Source?,2479.0,2374.2103307320695,2762.2021276595697,0,0.0,0.17,0,,378.38,,LME,11292.452991453001,1912.92,0.0,0.0
2015-01-01 00:00:00.000,2015,Q1,Source?,2479.0,2327.77777777778,2695.0,0,0.0,0.17,0,,373.51988135765197,,LME,10869.658119658101,1808.1,0.0,0.0
2015-02-01 00:00:00.000,2015,Q1,Source?,2479.0,2273.78917378917,2620.0,0,0.0,0.17,0,,376.43597825915197,,LME,11033.333333333301,1820.43,0.0,0.0
2015-03-01 00:00:00.000,2015,Q1,Source?,2441.72494172494,2255.05050505051,2603.99662731872,0,0.0,0.17,0,,363.4797337093289,,LME,11050.504273504299,1772.26,0.0,0.0
2015-04-01 00:00:00.000,2015,Q2,Source?,2316.23931623932,2193.9356939356894,2538.9285714285706,0,0.0,0.17,0,,360.013067517336,,LME,11210.829059829099,1816.81,0.0,0.0
2015-05-01 00:00:00.000,2015,Q2,Source?,2316.23931623932,2150.4273504273497,2450.77586206897,0,0.0,0.17,0,,358.18699226253693,,LME,11171.7948717949,1804.82,0.0,0.0
2015-06-01 00:00:00.000,2015,Q2,Source?,2316.23931623932,2058.40455840456,2362.1978021978,0,0.0,0.17,0,,357.8355855129491,,LME,10862.8376068376,1683.19,0.0,0.0
2015-07-01 00:00:00.000,2015,Q3,Source?,2316.23931623932,2014.1211445559302,2324.29824561404,0,0.0,0.17,0,,348.069161506856,,LME,10450.8547008547,1637.75,0.0,0.0
2015-08-01 00:00:00.000,2015,Q3,Source?,2316.23931623932,1989.01098901099,2279.47976878613,0,0.0,0.17,0,,343.2387899237311,,LME,10182.3333333333,1539.45,0.0,0.0
2015-09-01 00:00:00.000,2015,Q3,Source?,2316.23931623932,1938.46153846154,2234.5792079207895,0,0.0,0.17,0,,318.411954273824,,LME,10074.7863247863,1588.49,0.0,0.0
2015-10-01 00:00:00.000,2015,Q4,Source?,2316.23931623932,1859.97988939165,2148.26815642458,0,0.0,0.17,0,,305.032132661792,,LME,9308.700854700863,1523.65,0.0,0.0
2015-11-01 00:00:00.000,2015,Q4,Source?,2316.23931623932,1654.04965404965,1801.6083916083899,0,0.0,0.17,0,,298.156973097371,,LME,8643.87179487179,1465.38,0.0,0.0
2015-12-01 00:00:00.000,2015,Q4,Source?,2316.23931623932,1421.77629134151,1621.64179104478,0,0.0,0.17,0,,274.19,,LME,9075.64102564103,1493.9,0.0,0.0
2016-02-01 00:00:00.000,2016,Q1,Source?,2316.23931623932,1472.75641025641,1749.5348837209299,0,0.0,0.17,0,,223.000785126562,,LME,9240.38461538462,1535.23,0.0,0.0
2016-03-01 00:00:00.000,2016,Q1,Source?,2316.0,1637.1237458194,1910.44917257683,0,0.0,0.17,0,,227.719799917721,,LME,9717.205128205129,1530.22,0.0,0.0
2016-01-01 00:00:00.000,2016,Q1,Source?,2316.23931623932,1408.97435897436,1611.44705882353,0,0.0,0.17,0,,254.28982525115296,,LME,9228.63247863248,1479.09,0.0,0.0
2016-04-01 00:00:00.000,2016,Q2,Source?,2316.0,1688.88888888889,1947.1014492753602,0,0.0,0.17,0,,260.083,,LME,10372.6495726496,1563.96,0.0,0.0
2016-05-01 00:00:00.000,2016,Q2,Source?,2316.0,1722.4257224257199,1998.1115879828299,0,0.0,0.17,0,,283.8450000000001,,LME,10617.4188034188,1555.96,0.0,0.0
2016-06-01 00:00:00.000,2016,Q2,Source?,2316.0,1674.78632478632,1932.41935483871,0,0.0,0.17,0,,275.0,,LME,10627.777777777801,1591.83,0.0,0.0
2016-07-01 00:00:00.000,2016,Q3,Source?,2316.0,1520.3418,1740.7736389684799,0,0.0,0.17,0,,268.782796832309,,LME,10939.358974359,1629.47,0.0,0.0
2016-08-01 00:00:00.000,2016,Q3,Source?,2316.0,1532.887,1787.14285714286,0,0.0,0.17,0,,252.943405629328,,LME,10804.1623931624,1641.13,0.0,0.0
2016-09-01 00:00:00.000,2016,Q3,Source?,2316.0,1711.32478,2002.0,0,0.0,0.17,0,,252.33,,LME,10937.6068376068,1589.68,0.0,0.0
2016-10-01 00:00:00.000,2016,Q4,Source?,2235.8974358974397,2169.872,2532.21153846154,0,0.0,0.17,0,,246.104836621906,,LME,11707.803418803402,1663.57,0.0,0.0
2016-11-01 00:00:00.000,2016,Q4,Source?,2438.46153846154,2355.671,2738.6245353159907,0,0.0,0.17,0,,288.8053116849721,,LME,12517.094017094,1734.87,0.0,0.0
2016-12-01 00:00:00.000,2016,Q4,Source?,2614.5299145299105,2522.137,2944.2708333333294,0,0.0,0.17,0,,316.9010771362231,,LME,11252.9145299145,1730.26,0.0,0.0
2017-01-01 00:00:00.000,2017,Q1,Source?,2670.0854700854707,2552.0,2987.0,0,0.0,0.17,0,,339.579292205012,,LME,11252.9145299145,1790.37,0.0,0.0
2017-02-01 00:00:00.000,2017,Q1,Source?,2688.88888888889,2516.0,2940.0,0,0.0,0.17,0,,323.76962242274493,,LME,11670.461538461499,1856.44,0.0,0.0
2017-03-01 00:00:00.000,2017,Q1,Source?,2688.88888888889,2350.0,2739.0,0,0.0,0.17,0,,360.90608338318293,,LME,11556.8376068376,1901.11,0.0,0.0
2017-04-01 00:00:00.000,2017,Q2,Source?,2267.5213675213695,2082.0,2421.1538461538494,0,0.0,0.17,0,,359.79,,LME,11967.2393162393,1930.61,0.0,0.0
2017-05-01 00:00:00.000,2017,Q2,Source?,2136.75213675214,1992.0,2335.9796437659,0,0.0,0.17,0,,342.51206504065,,LME,11801.709401709399,1913.68,0.0,0.0
2017-06-01 00:00:00.000,2017,Q2,Source?,2265.8119658119695,2253.0,2642.5161290322603,0,0.0,0.17,0,,306.84,,LME,11652.1367521368,1886.25,0.0,0.0
2017-07-01 00:00:00.000,2017,Q3,Source?,2273.5042735042693,2184.57468457468,2519.10569105691,0,0.0,0.17,0,,309.055933936296,,LME,12046.153846153798,1903.23,0.0,0.0
2019-06-01 00:00:00.000,2019,Q2,Source?,2792.73404750815,2662.08663251048,3013.0,0,0.0,0.13,0,,0.0,,LME,12366.5575221239,1753.72,0.0,0.0
2019-07-01 00:00:00.000,2019,Q3,Source?,2445.17121969988,2305.6944978838,2608.0,0,0.0,0.13,0,,0.0,,LME,12217.0,1792.52,0.0,0.0
2019-08-01 00:00:00.000,2019,Q3,Source?,2262.9582806574,2581.28881987578,2491.0,0,0.0,0.13,0,,0.0,,LME,12510.0,1740.62,0.0,0.0
2019-09-01 00:00:00.000,2019,Q3,Source?,2300.8849557522094,2274.5691662785293,2575.0,0,0.0,0.13,0,,0.0,,LME,12676.0,1749.23,0.0,0.0
2017-08-01 00:00:00.000,2017,Q3,Source?,2323.93162393162,2211.07395020439,2650.69444444444,0,0.0,0.17,0,,332.0048392671969,,LME,13330.7692307692,2029.63,0.0,0.0
2017-09-01 00:00:00.000,2017,Q3,Source?,2807.6923076923094,2811.3553113553094,3158.8537549407097,0,0.0,0.17,0,,320.538778201108,,LME,13846.153846153798,2100.15,0.0,0.0
2017-10-01 00:00:00.000,2017,Q4,Source?,3161.6923076923094,3209.897,3735.546875,0,0.0,0.17,0,,349.67,,LME,13801.4102564103,2130.03,0.0,0.0
2017-11-01 00:00:00.000,2017,Q4,Source?,3246.1538461538494,3107.4188,3590.7142857142894,0,0.0,0.17,0,,407.06,,LME,13017.094017094,2100.57,0.0,0.0
2017-12-01 00:00:00.000,2017,Q4,Source?,2880.0170940170897,2592.185,2957.0,0,0.0,0.17,0,,487.57,,LME,12124.538461538501,2070.39,0.0,0.0
2018-01-01 00:00:00.000,2018,Q1,Source?,2832.4786324786296,2470.66822066822,2845.36585365854,0,0.0,0.17,0,,361.25117460317495,,LME,12468.5299145299,2214.09,0.0,0.0
2018-02-01 00:00:00.000,2018,Q1,Source?,2832.4786324786296,2439.88603988604,2784.0,0,0.0,0.17,0,,435.31,,LME,11982.905982906,2184.59,0.0,0.0
2018-03-01 00:00:00.000,2018,Q1,Source?,2404.8205128205104,2328.08857808858,2697.0,0,0.0,0.17,0,,0.0,,LME,11803.034188034198,2076.17,0.0,0.0
2018-04-01 00:00:00.000,2018,Q2,Source?,2680.4358974359,2466.99905033238,2949.0,0,0.0,0.17,0,,0.0,,LME,12316.7179487179,2245.8,0.0,0.0
2018-05-01 00:00:00.000,2018,Q2,Source?,3017.2413793103497,2655.9561128526598,3013.0,0,0.0,0.16,0,,0.0,,LME,12459.5982905983,2290.05,0.0,0.0
2018-06-01 00:00:00.000,2018,Q2,Source?,2581.03448275862,2436.4224137931,2727.0,0,0.0,0.16,0,,0.0,,LME,12285.8974358974,2239.96,0.0,0.0
2018-07-01 00:00:00.000,2018,Q3,Source?,2596.0,2482.5626959247707,2922.0,0,0.0,0.16,0,,0.0,,LME,12077.974137931002,2098.29,0.0,0.0
2018-08-01 00:00:00.000,2018,Q3,Source?,2811.09482758621,2714.2053973013494,3228.0,0,0.0,0.16,0,,0.0,,LME,12500.75,2045.1,0.0,0.0
2018-09-01 00:00:00.000,2018,Q3,Source?,2974.13793103448,2872.0508166969203,3307.0,0,0.0,0.16,0,,0.0,,LME,12540.8362068966,2022.5,0.0,0.0
2018-10-01 00:00:00.000,2018,Q4,Source?,2825.0478927203094,2670.01915708812,3109.52205882353,0,0.0,0.16,0,,0.0,,LME,12218.87,2033.86,0.0,0.0
2018-11-01 00:00:00.000,2018,Q4,Source?,2775.7053291536095,2739.2241379310294,3166.03773584906,0,0.0,0.16,0,,0.0,,LME,11854.2,1937.23,0.0,0.0
2018-12-01 00:00:00.000,2018,Q4,Source?,2711.20689655172,2595.9051724137894,3019.0,0,0.0,0.16,0,,0.0,,LME,11712.0,1931.0,0.0,0.0
2019-01-01 00:00:00.000,2019,Q1,Source?,2580.32915360502,2472.96238244514,2855.0,0,0.0,0.16,0,,0.0,,LME,11497.4568965517,1845.52,0.0,0.0
2019-02-01 00:00:00.000,2019,Q1,Source?,2511.49425287356,2418.96551724138,2768.0,0,0.0,0.16,0,,0.0,,LME,11573.5603448276,1859.23,0.0,0.0
2019-03-01 00:00:00.000,2019,Q1,Source?,2479.47454844007,2376.2315270935997,2711.0,0,0.0,0.16,0,,0.0,,LME,11901.474137931002,1871.88,0.0,0.0
2019-04-01 00:00:00.000,2019,Q2,Source?,2487.93242156074,2386.56476267096,2698.0,0,0.0,0.13,0,,0.0,,LME,12349.7699115044,1848.57,0.0,0.0
2019-05-01 00:00:00.000,2019,Q2,Source?,2691.41977683725,2634.2824163139694,2977.0,0,0.0,0.13,0,,0.0,,LME,12588.4955752212,1774.95,0.0,0.0
2019-10-01 00:00:00.000,2019,Q4,Source?,2374.63126843658,2304.32645034415,2609.0,0,0.0,0.13,0,,0.0,,LME,12352.5,1718.48,0.0,0.0
2019-11-01 00:00:00.000,2019,Q4,Source?,2389.3805309734494,2265.69742941424,2564.0,0,0.0,0.13,0,,0.0,,LME,12407.08,1771.98,0.0,0.0
2019-12-01 00:00:00.000,2019,Q4,Source?,2272.72727272727,2174.5776347546293,2447.0,0,0.0,0.13,0,,0.0,,LME,12619.47,1770.07,0.0,0.0
2020-01-01 00:00:00.000,2020,Q1,Source?,2168.1415929203495,2174.92625368732,2399.0,0,0.0,0.13,0,,0.0,,LME,12717.9203539823,1771.44,0.0,0.0
2020-02-01 00:00:00.000,2020,Q1,Source?,2185.8407079646,2198.0,2439.0,0,0.0,0.13,0,,0.0,,LME,11962.8318584071,1685.47,0.0,0.0
2020-03-01 00:00:00.000,2020,Q1,Source?,2298.8736926789998,2265.0,2540.0,0,0.0,0.13,0,,0.0,,LME,10872.0,1610.92,0.0,0.0
2020-04-01 00:00:00.000,2020,Q2,Source?,1978.5079,1898.23,2127.619,0,0.0,0.13,0,,0.0,,LME,10669.619,1457.15,0.0,0.0
