Province,County,minable_shallow_inventory,refractory_allocation,remaining_inventory_available_to_mining_for_SGA000t,remaining_inventory_available_to_mining_for_SGA_AA,remaining_inventory_available_to_mining_for_SGA_SiO2,remaining_inventory_available_to_mining_for_SGA_AS,extractable_to_SGA,working_stock_prior_to_AA_and_AS_de_rating000t,working_stock_prior_to_AA_and_AS_de_rating_AA,working_stock_prior_to_AA_and_AS_de_rating_AS,de_rated_Al2O3,de_rated_AS,de_rated_SiO2,province_county_000twstockprior,refractory_depletion_end_2009,refractory_depletion_end_2009_000t,SGA_depletion_end_2009,SGA_depletion_end_2009_000t,endowment_end_2009_prov_totals,geol_endowment_end_2009,endowment_end_2009_all,max_extr_inventory_end_2009_1,AA_end_2009_1,SiO2_end_2009_1,AS_end_2009_1,max_extr_inventory_end_2009_2,AA_end_2009_2,SiO2_end_2009_2,AS_end_2009_2,max_extr_inventory_end_2009_3,AA_end_2009_3,SiO2_end_2009_3,AS_end_2009_3,unallocated,check_sum,deposit,deep bauxite,Include Inventory in Allocations Further Processed?,correction_factor
Henan,Qinyang,10330.0,0.0,10330.0,0.6,0.15,4.0,0.7,7230.999999999999,0.6,4.0,0.57,3.4,0.1676470588235294,Henan-Qinyang-7230.999999999999,0.0,0.0,0.0,0.0,10330.0,,something,7230.999999999999,0.57,0.1676470588235294,3.4,0.0,0.7,0.07777777777777778,9.0,7230.999999999999,0.57,0.1676470588235294,3.4,7230.999999999999,0.0,,0.0,Yes,1.0
Henan,Ruyang,0.0,0.0,0.0,,,,0.7,0.0,,,,,0.0,Henan-Ruyang-0.0,0.0,0.0,0.0,0.0,,,something,0.0,0.0,0.0,0.0,0.0,0.7,0.07777777777777778,9.0,0.0,,,0.0,0.0,0.0,,0.0,Yes,1.0
Henan,Ruzhou,6196.0,0.0,6196.0,0.6320765086656921,0.10268035128342802,6.15576885709102,0.7,4337.2,0.6320765086656921,6.15576885709102,0.6035107033248078,4.9029616535427305,0.12309105107700147,Henan-Ruzhou-4337.2,0.0,0.0,0.0,0.0,7457.3,,something,4337.2,0.6035107033248078,0.12309105107700147,4.9029616535427305,0.0,0.7,0.07777777777777778,9.0,4337.2,0.6035107033248078,0.12309105107700147,4.9029616535427305,4337.2,0.0,,0.0,Yes,1.0
Henan,Sanmenxia,14398.0,0.0,14398.0,0.6468,0.11347368421052632,5.7,0.7,10078.599999999999,0.6468,5.7,0.61446,4.5600000000000005,0.13474999999999998,Henan-Sanmenxia-10078.599999999999,0.0,0.0,0.0,0.0,14398.0,,something,10078.599999999999,0.61446,0.13474999999999998,4.5600000000000005,0.0,0.7,0.07777777777777778,9.0,10078.599999999999,0.61446,0.13474999999999998,4.5600000000000005,10078.599999999999,0.0,,0.0,Yes,1.0
Henan,Shaan,81672.6,0.0,81672.6,0.6482223961155659,0.08859892877147241,7.3163683252599805,0.7,57170.82,0.6482223961155659,7.3163683252599805,0.6256757260569789,5.848516370431174,0.10698024702816242,Henan-Shaan-57170.82,0.0,0.0,0.0,0.0,81672.6,,something,57170.82,0.6256757260569789,0.10698024702816243,5.848516370431173,0.0,0.7,0.07777777777777778,9.0,57170.82,0.6256757260569789,0.10698024702816243,5.848516370431173,57170.82,0.0,,0.0,Yes,1.0
Henan,Xin'an,158774.70000000004,0.0,158774.70000000004,0.641838063620967,0.11632052821113291,5.51784000203274,0.7,111142.29000000002,0.641838063620967,5.51784000203274,0.6053853912672347,4.318849449853813,0.1401728396176732,Henan-Xin'an-111142.29000000002,0.0,0.0,0.0,0.0,427184.8,,something,111142.29000000002,0.6053853912672347,0.1401728396176732,4.318849449853813,0.0,0.7,0.07777777777777778,9.0,111142.29000000002,0.6053853912672347,0.1401728396176732,4.318849449853813,111142.29000000002,0.0,,0.0,Yes,1.0
Henan,Xingyang,22116.0,0.0,22116.0,0.6672,0.1668,4.0,0.7,15481.199999999999,0.6672,4.0,0.63384,3.4,0.1864235294117647,Henan-Xingyang-15481.199999999999,0.0,0.0,0.0,0.0,28088.399999999998,,something,15481.199999999999,0.63384,0.1864235294117647,3.4,0.0,0.7,0.07777777777777778,9.0,15481.199999999999,0.63384,0.1864235294117647,3.4,15481.199999999999,0.0,,0.0,Yes,1.0
Henan,Xinmi,42951.00000000001,8590.200000000003,34360.8,0.6727249080787826,0.09958017938994876,6.755610526111232,0.7,24052.56,0.6727249080787826,6.755610526111232,0.6359579285902411,5.109986600390844,0.12445393272491147,Henan-Xinmi-24052.56,0.0,0.0,0.004605072037726086,110.76377149172896,71334.23622850826,,something,32531.996228508273,0.6528007046697814,0.11223058520748934,5.816602519383627,8590.200000000003,0.7,0.07777777777777778,9.0,23941.796228508272,0.6358658271494866,0.12459208488604324,5.103581240582611,0.0,0.4,,0.0,Yes,1.25
Henan,Yanshi,58336.652173913004,0.0,58336.652173913004,0.6657133029623009,0.11526402505242189,5.77555141475873,0.7,40835.6565217391,0.6657133029623009,5.77555141475873,0.6315842279826113,4.992917783997905,0.12649602002396526,Henan-Yanshi-40835.6565217391,0.0,0.0,0.0,0.0,126387.65217391297,,something,40835.6565217391,0.6315842279826113,0.12649602002396526,4.992917783997905,0.0,0.7,0.07777777777777778,9.0,40835.6565217391,0.6315842279826113,0.12649602002396526,4.992917783997905,40835.6565217391,0.0,,0.0,Yes,1.0
Henan,Yichuan,755.0000000000001,0.0,755.0000000000001,0.6,0.15,4.0,0.7,528.5,0.6,4.0,0.57,4.0,0.1425,Henan-Yichuan-528.5,0.0,0.0,0.0,0.0,755.0000000000001,,something,528.5,0.57,0.1425,4.0,0.0,0.7,0.07777777777777778,9.0,528.5,0.57,0.1425,4.0,528.5,0.0,,0.0,Yes,1.0
Henan,Yiyang,,,,,,,,,,,,,,,,,,,2256.0,,,,,,,,,,,,,,,,,,0.0,NO,
Henan,Yuzhou,26059.0,2605.9,23453.1,0.6591321737854101,0.11100407444289133,5.937909730732598,0.7,16417.17,0.6591321737854101,5.937909730732598,0.6016666666666666,4.030036968576707,0.1492955700798839,Henan-Yuzhou-16417.17,0.0,0.0,0.002046698683433816,33.60100022470914,58625.3989997753,,something,18989.46899977529,0.6151255047602605,0.13953425194670183,4.408419410849898,2605.9,0.7,0.07777777777777778,9.0,16383.568999775289,0.6016257326929979,0.1493569710403869,4.028106143973121,0.0,0.2,,0.0,Yes,1.1111111111111112
Henan,,,,,,,,,,,,,,,,,,,,1838008.7121739103,1837124.7866665714,,,,,,,,,,,,,,,,,0.0,NO,
Hubei,Yicheng,44425.400000000016,0.0,44425.400000000016,0.673,0.1281904761904762,5.25,0.7,31097.78000000001,0.673,5.25,0.611428496922708,4.2,0.1455782135530257,Hubei-Yicheng-31097.78000000001,0.0,0.0,0.0,0.0,44425.400000000016,,something,31097.78000000001,0.611428496922708,0.1455782135530257,4.2,0.0,0.7,0.07777777777777778,9.0,31097.78000000001,0.611428496922708,0.1455782135530257,4.2,31097.78000000001,0.0,,0.0,Yes,1.0
Hubei,,,,,,,,,,,,,,,,,,,,44425.400000000016,44425.400000000016,,,,,,,,,,,,,,,,,0.0,NO,
Hunan,Chenxi,4815.000000000001,0.0,4815.000000000001,0.6219,0.12437999999999998,5.000000000000001,0.7,3370.5000000000005,0.6219,5.000000000000001,0.590805,4.250000000000001,0.13901294117647056,Hunan-Chenxi-3370.5000000000005,0.0,0.0,0.0,0.0,4815.000000000001,,something,3370.5000000000005,0.590805,0.13901294117647056,4.250000000000001,0.0,0.7,0.07777777777777778,9.0,3370.5000000000005,0.590805,0.13901294117647056,4.250000000000001,3370.5000000000005,0.0,,0.0,Yes,1.0
Hunan,,,,,,,,,,,,,,,,,,,,4815.000000000001,4815.000000000001,,,,,,,,,,,,,,,,,0.0,NO,
Inner Mongolia,Qingshuihe,,,,,,,,,,,,,,,,,,,8000.0,,,,,,,,,,,,,,,,,,0.0,NO,
Inner Mongolia,,,,,,,,,,,,,,,,,,,,8000.0,8000.0,,,,,,,,,,,,,,,,,0.0,NO,
Jiangxi,,,,,,,,,,,,,,,,,,,,8000.0,8000.0,,,,,,,,,,,,,,,,,0.0,NO,
Liaoning,,,,,,,,,,,,,,,,,,,,8000.0,8000.0,,,,,,,,,,,,,,,,,0.0,NO,
Shandong,Tai'an,3615.0,0.0,3615.0,0.55,0.1375,4.0,1.0,3615.0,0.55,4.0,0.5225,3.4,0.15367647058823528,Shandong-Tai'an-3615.0,0.0,0.0,1.0,3615.0,0.0,,something,0.0,0.0,0.0,0.0,0.0,0.7,0.07777777777777778,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Yes,1.0
Shandong,Zhangqiu,6045.0,0.0,6045.0,0.55,0.1375,4.0,1.0,6045.0,0.55,4.0,0.5225,3.4,0.15367647058823528,Shandong-Zhangqiu-6045.0,0.0,0.0,1.0,6045.0,0.0,,something,0.0,0.0,0.0,0.0,0.0,0.7,0.07777777777777778,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Yes,1.0
Shandong,Zouwu,0.0,0.0,0.0,,,,0.7,0.0,,,,,0.0,Shandong-Zouwu-0.0,0.0,0.0,0.0,0.0,149730.0,,something,0.0,0.0,0.0,0.0,0.0,0.7,0.07777777777777778,9.0,0.0,,,0.0,0.0,0.0,,0.0,Yes,1.0
Shandong,Zibo,48286.00000000001,0.0,48286.00000000001,0.551292302116556,0.14559564329634905,3.78646152889645,1.0,48286.00000000001,0.551292302116556,3.78646152889645,0.5214405531289276,3.433211082387263,0.15188129730909147,Shandong-Zibo-48286.00000000001,0.0,0.0,1.0,48286.00000000001,0.0,,something,0.0,0.0,0.0,0.0,0.0,0.7,0.07777777777777778,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Yes,1.0
Shandong,,,,,,,,,,,,,,,,,,,,207675.99999999997,149729.99999999997,,,,,,,,,,,,,,,,,0.0,NO,
Shaanxi,Chencheng,341.0,0.0,341.0,0.4956,0.09912,5.0,0.7,238.7,0.4956,5.0,0.47081999999999996,4.25,0.11078117647058823,Shaanxi-Chencheng-238.7,0.0,0.0,0.0,0.0,484.0,,something,238.7,0.47081999999999996,0.11078117647058823,4.25,0.0,0.7,0.07777777777777778,9.0,238.7,0.47081999999999996,0.11078117647058823,4.25,238.7,0.0,,0.0,Yes,1.0
Shaanxi,Pucheng,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,NO,
Shaanxi,Fugu,33646.0,0.0,33646.0,0.49559999999999993,0.09911999999999999,5.0,0.7,23552.199999999997,0.49559999999999993,5.0,0.4708199999999999,4.25,0.11078117647058822,Shaanxi-Fugu-23552.199999999997,0.0,0.0,0.0,0.0,33646.0,,something,23552.199999999997,0.47081999999999996,0.1107811764705882,4.250000000000001,0.0,0.7,0.07777777777777778,9.0,23552.199999999997,0.47081999999999996,0.1107811764705882,4.250000000000001,23552.199999999997,0.0,,0.0,Yes,1.0
Shaanxi,Hancheng,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,NO,
Shaanxi,Tongchuan,943.0,0.0,943.0,0.55,0.11000000000000001,5.0,0.7,660.0999999999999,0.55,5.0,0.5225,4.25,0.12294117647058822,Shaanxi-Tongchuan-660.0999999999999,0.0,0.0,0.0,0.0,943.0,,something,660.0999999999999,0.5225,0.12294117647058823,4.25,0.0,0.7,0.07777777777777778,9.0,660.0999999999999,0.5225,0.12294117647058823,4.25,660.0999999999999,0.0,,0.0,Yes,1.0
Shaanxi,Xixiang,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,NO,
Shaanxi,Zhenba,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,NO,
Shaanxi,,,,,,,,,,,,,,,,,,,,41405.0,41405.0,,,,,,,,,,,,,,,,,0.0,NO,
Shanxi,Baode,130827.0,0.0,130827.0,0.591764272665428,0.07043685332311607,8.4013445341009,0.7,91578.9,0.591764272665428,8.4013445341009,0.5628119658459925,6.80508907262173,0.08270457004160321,Shanxi-Baode-91578.9,0.0,0.0,0.0,0.0,271677.8,,something,91578.9,0.5628119658459925,0.08270457004160321,6.80508907262173,0.0,0.7,0.07777777777777778,9.0,91578.9,0.5628119658459925,0.08270457004160321,6.80508907262173,91578.9,0.0,,0.0,Yes,1.0
Shanxi,Fangshan,0.0,0.0,0.0,,,,0.7,0.0,,,,,0.0,Shanxi-Fangshan-0.0,0.0,0.0,0.0,0.0,,,something,0.0,0.0,0.0,0.0,0.0,0.7,0.07777777777777778,9.0,0.0,,,0.0,0.0,0.0,,0.0,Yes,1.0
Shanxi,Fenxi,5509.799999999999,0.0,5509.799999999999,0.629698791244691,0.14654129177316128,4.29707411218562,0.7,3856.859999999999,0.629698791244691,4.29707411218562,0.5982138516824564,3.39468854862664,0.1762205407398775,Shanxi-Fenxi-3856.859999999999,0.0,0.0,0.0,0.0,24298.900000000005,,something,3856.859999999999,0.5982138516824564,0.1762205407398775,3.39468854862664,0.0,0.7,0.07777777777777778,9.0,3856.859999999999,0.5982138516824564,0.1762205407398775,3.39468854862664,3856.859999999999,0.0,,0.0,Yes,1.0
Shanxi,Fenyang,8674.200000000003,0.0,8674.200000000003,0.6458,0.10530000000000002,6.132953466286799,0.7,6071.940000000001,0.6458,6.132953466286799,0.61351,4.845033238366572,0.126626582278481,Shanxi-Fenyang-6071.940000000001,0.0,0.0,0.0,0.0,16567.399999999998,,something,6071.940000000001,0.61351,0.126626582278481,4.845033238366572,0.0,0.7,0.07777777777777778,9.0,6071.940000000001,0.61351,0.126626582278481,4.845033238366572,6071.940000000001,0.0,,0.0,Yes,1.0
Shanxi,Gujiao,0.0,0.0,0.0,,,,0.7,0.0,,,,,0.0,Shanxi-Gujiao-0.0,0.0,0.0,0.0,0.0,,,something,0.0,0.0,0.0,0.0,0.0,0.7,0.07777777777777778,9.0,0.0,,,0.0,0.0,0.0,,0.0,Yes,1.0
Shanxi,Gu,7350.000000000001,0.0,7350.000000000001,0.6,0.12499999999999997,4.800000000000001,0.7,5145.0,0.6,4.800000000000001,0.57,3.5520000000000005,0.16047297297297294,Shanxi-Gu-5145.0,0.0,0.0,0.0,0.0,9917.999999999998,,something,5145.0,0.57,0.16047297297297294,3.5520000000000005,0.0,0.7,0.07777777777777778,9.0,5145.0,0.57,0.16047297297297294,3.5520000000000005,5145.0,0.0,,0.0,Yes,1.0
Shanxi,Hequ,0.0,0.0,0.0,,,,0.7,0.0,,,,,0.0,Shanxi-Hequ-0.0,0.0,0.0,0.0,0.0,,,something,0.0,0.0,0.0,0.0,0.0,0.7,0.07777777777777778,9.0,0.0,,,0.0,0.0,0.0,,0.0,Yes,1.0
Shanxi,Heshun,3888.6,388.86,3499.74,0.5888888888888888,0.13024691358024693,4.521327014218008,0.7,2449.8179999999998,0.5888888888888888,4.521327014218008,0.5594444444444443,3.5718483412322266,0.15662603531801844,Shanxi-Heshun-2449.8179999999998,0.0,0.0,0.002046698683433816,5.014039275252464,3883.5859607247476,,something,2833.6639607247475,0.5786973828833502,0.1458587670256044,3.9675186804627534,388.86,0.7,0.07777777777777778,9.0,2444.8039607247474,0.5594035104707755,0.15668743627852144,3.5701873982825387,0.0,0.2,,0.0,Yes,1.1111111111111112
Shanxi,Huairen,5886.0,588.6,5297.4,0.543888888888889,0.15582010582010586,3.490492359932088,0.7,3708.1799999999994,0.543888888888889,3.490492359932088,0.5166944444444445,2.7574889643463494,0.18737860826468425,Shanxi-Huairen-3708.1799999999994,0.0,0.0,0.002046698683433816,7.589527123935607,14556.910472876065,,something,4289.190472876064,0.5418139094829788,0.1723912045992029,3.1429324410294424,588.6,0.7,0.07777777777777778,9.0,3700.590472876064,0.5166535104707758,0.18744000922518725,2.7563672910945978,0.0,0.2,,0.0,Yes,1.1111111111111112
Shanxi,Huozhou,20810.000000000004,0.0,20810.000000000004,0.575,0.18253968253968253,3.15,0.7,14567.000000000002,0.575,3.15,0.5462499999999999,2.4885,0.21950974482620048,Shanxi-Huozhou-14567.000000000002,0.0,0.0,0.0,0.0,20810.000000000004,,something,14567.000000000002,0.5462499999999999,0.21950974482620048,2.4885,0.0,0.7,0.07777777777777778,9.0,14567.000000000002,0.5462499999999999,0.21950974482620048,2.4885,14567.000000000002,0.0,,0.0,Yes,1.0
Shanxi,Jiaokou,144749.74,0.0,144749.74,0.648700225090271,0.11314300276390314,5.733454206124629,0.7,101324.81799999998,0.648700225090271,5.733454206124629,0.6141154405394257,4.357425196654718,0.1409353948315382,Shanxi-Jiaokou-101324.81799999998,0.0,0.0,0.0,0.0,731765.34,,something,101324.81799999998,0.6141154405394257,0.1409353948315382,4.357425196654718,0.0,0.7,0.07777777777777778,9.0,101324.81799999998,0.6141154405394257,0.1409353948315382,4.357425196654718,101324.81799999998,0.0,,0.0,Yes,1.0
Shanxi,Jiexiu,4323.0,0.0,4323.0,0.6524,0.09253900709219857,7.050000000000001,0.7,3026.1,0.6524,7.050000000000001,0.6184561383871789,4.3005,0.1438102868008787,Shanxi-Jiexiu-3026.1,0.0,0.0,0.0,0.0,4323.0,,something,3026.1,0.6184561383871789,0.1438102868008787,4.3005,0.0,0.7,0.07777777777777778,9.0,3026.1,0.6184561383871789,0.1438102868008787,4.3005,3026.1,0.0,,0.0,Yes,1.0
Shanxi,Jingle,0.0,0.0,0.0,,,,0.7,0.0,,,,,0.0,Shanxi-Jingle-0.0,0.0,0.0,0.0,0.0,,,something,0.0,0.0,0.0,0.0,0.0,0.7,0.07777777777777778,9.0,0.0,,,0.0,0.0,0.0,,0.0,Yes,1.0
Shanxi,Jincheng,2926.0,0.0,2926.0,0.6502,0.13489626556016598,4.819999999999999,0.7,2048.2,0.6502,4.819999999999999,0.5699999999999997,5.687599999999999,0.10021801814473588,Shanxi-Jincheng-2048.2,0.0,0.0,0.0,0.0,24860.0,,something,2048.2,0.5699999999999997,0.10021801814473588,5.687599999999999,0.0,0.7,0.07777777777777778,9.0,2048.2,0.5699999999999997,0.10021801814473588,5.687599999999999,2048.2,0.0,,0.0,Yes,1.0
Shanxi,Lin,53325.5,5332.55,47992.95,0.6230000000000001,0.0954854805275806,6.52455217859064,0.7,33595.064999999995,0.6230000000000001,6.52455217859064,0.5921666666666664,4.240958916083916,0.13963037095711142,Shanxi-Lin-33595.064999999995,0.0,0.0,0.002046698683433816,68.75897530537347,53256.741024694624,,something,38858.85602469462,0.6069291773379555,0.1311953954612264,4.6261469406319815,5332.55,0.7,0.07777777777777778,9.0,33526.30602469462,0.5921257326929976,0.13969177191761442,4.238801788857068,0.0,0.2,,0.0,Yes,1.1111111111111112
Shanxi,Lingshi,51706.1,0.0,51706.1,0.63735280344815,0.14230221749714783,4.478867684974231,0.7,36194.27,0.63735280344815,4.478867684974231,0.6009053606771492,3.448728117430158,0.17423970235291197,Shanxi-Lingshi-36194.27,0.0,0.0,0.0,0.0,65936.7,,something,36194.27,0.6009053606771492,0.17423970235291197,3.448728117430158,0.0,0.7,0.07777777777777778,9.0,36194.27,0.6009053606771492,0.17423970235291197,3.448728117430158,36194.27,0.0,,0.0,Yes,1.0
Shanxi,Liulin,40156.0,4015.6000000000004,36140.4,0.6567604879996667,0.09964603435705192,6.590934523759981,0.7,25298.28,0.6567604879996667,6.590934523759981,0.6226450734517818,5.536384999958384,0.11246419341437817,Shanxi-Liulin-25298.28,0.0,0.0,0.002046698683433816,51.777956369140036,414590.2220436309,,something,29262.10204363086,0.6332250722138506,0.107757196939889,5.876406311562533,4015.6000000000004,0.7,0.07777777777777778,9.0,25246.50204363086,0.6226041394781131,0.11252559437488117,5.5330002292980165,0.0,0.2,,0.0,Yes,1.1111111111111112
Shanxi,Lvliang,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,NO,
Shanxi,Loufan,58417.99999999999,0.0,58417.99999999999,0.620526423362662,0.08812885336204478,7.0411267103800705,0.7,40892.59999999999,0.620526423362662,7.0411267103800705,0.6173943864122688,5.914546436719259,0.10438575350077588,Shanxi-Loufan-40892.59999999999,0.0,0.0,0.0,0.0,74198.9,,something,40892.59999999999,0.6173943864122688,0.10438575350077588,5.914546436719259,0.0,0.7,0.07777777777777778,9.0,40892.59999999999,0.6173943864122688,0.10438575350077588,5.914546436719259,40892.59999999999,0.0,,0.0,Yes,1.0
Shanxi,Yingze,0.0,0.0,0.0,,,,0.7,0.0,,,,,0.0,Shanxi-Yingze-0.0,0.0,0.0,0.0,0.0,,,something,0.0,0.0,0.0,0.0,0.0,0.7,0.07777777777777778,9.0,0.0,,,0.0,0.0,0.0,,0.0,Yes,1.0
Shanxi,Yu,63872.000000000015,19161.600000000002,44710.40000000001,0.54115063123751,0.17355466684375184,3.1180413703579526,0.7,31297.280000000002,0.54115063123751,3.1180413703579526,0.5140930996756344,2.4632526825827825,0.20870497911590413,Shanxi-Yu-31297.280000000002,0.0,0.0,0.007894409207530434,247.0735354026581,63624.92646459736,,something,50211.80646459735,0.5849404053396389,0.15888759260442667,3.681473145583692,19161.600000000002,0.7,0.07777777777777778,9.0,31050.206464597344,0.5139352114914838,0.20894181139213003,2.4597049679394214,0.0,0.6,,0.0,Yes,1.4285714285714286
Shanxi,Ningwu,37071.4,3707.1400000000003,33364.26,0.5711003983500879,0.12020728619354001,4.750963243863491,0.7,23354.982,0.5711003983500879,4.750963243863491,0.542556472055289,3.753260962652158,0.1445560214048915,Shanxi-Ningwu-23354.982,0.0,0.0,0.002046698683433816,47.80061091102047,80499.99938908897,,something,27014.32138908898,0.5641269248622597,0.13544510533889254,4.164985685165788,3707.1400000000003,0.7,0.07777777777777778,9.0,23307.18138908898,0.5425155380816203,0.14461742236539452,3.7513843713165143,0.0,0.2,,0.0,Yes,1.1111111111111112
Shanxi,Pinglu,123712.73000000003,12371.273000000003,111341.45700000002,0.6182535477351778,0.1263922681843802,4.891545635000977,0.7,77939.01990000001,0.6182535477351778,4.891545635000977,0.5836905602935081,4.05998287705081,0.1437667541882599,Shanxi-Pinglu-77939.01990000001,0.0,0.0,0.002046698683433816,159.517689417452,131200.21231058252,,something,90150.77521058256,0.5996162359589357,0.13476414823034477,4.449375029136424,12371.273000000003,0.7,0.07777777777777778,9.0,77779.50221058256,0.5836496263198394,0.1438281551487629,4.057965046663949,0.0,0.2,,0.0,Yes,1.1111111111111112
Shanxi,Qinyuan,35793.700000000004,0.0,35793.700000000004,0.596445692443399,0.1439944464434909,4.14214372272661,0.7,25055.59,0.596445692443399,4.14214372272661,0.566623407821229,3.8521936621357473,0.14709110120571653,Shanxi-Qinyuan-25055.59,0.0,0.0,0.0,0.0,120021.1,,something,25055.59,0.566623407821229,0.14709110120571653,3.8521936621357473,0.0,0.7,0.07777777777777778,9.0,25055.59,0.566623407821229,0.14709110120571653,3.8521936621357473,25055.59,0.0,,0.0,Yes,1.0
Shanxi,Shenchi,3727.4,0.0,3727.4,0.620212941924208,0.09116808319690826,6.802961301540679,0.7,2609.18,0.620212941924208,6.802961301540679,0.5877517413138242,5.374339428217137,0.1093626015186024,Shanxi-Shenchi-2609.18,0.0,0.0,0.0,0.0,6378.2,,something,2609.18,0.5877517413138242,0.10936260151860239,5.374339428217138,0.0,0.7,0.07777777777777778,9.0,2609.18,0.5877517413138242,0.10936260151860239,5.374339428217138,2609.18,0.0,,0.0,Yes,1.0
Shanxi,Shuozhou,4586.0,0.0,4586.0,0.6083,0.09387345679012345,6.48,0.7,3210.2,0.6083,6.48,0.577885,5.1192,0.1128858024691358,Shanxi-Shuozhou-3210.2,0.0,0.0,0.0,0.0,7323.800000000001,,something,3210.2,0.577885,0.1128858024691358,5.1192,0.0,0.7,0.07777777777777778,9.0,3210.2,0.577885,0.1128858024691358,5.1192,3210.2,0.0,,0.0,Yes,1.0
Shanxi,Wutai,59490.80000000002,0.0,59490.80000000002,0.6232,0.14399999999999993,4.327777777777779,0.7,41643.56000000001,0.6232,4.327777777777779,0.5841600654792646,3.6786111111111124,0.1587990814562676,Shanxi-Wutai-41643.56000000001,0.0,0.0,0.0,0.0,80955.8,,something,41643.56000000001,0.5841600654792646,0.1587990814562676,3.6786111111111124,0.0,0.7,0.07777777777777778,9.0,41643.56000000001,0.5841600654792646,0.1587990814562676,3.6786111111111124,41643.56000000001,0.0,,18304.0,Yes,1.0
Shanxi,Wuxiang,8244.099999999999,0.0,8244.099999999999,0.5,0.1,5.0,0.7,5770.869999999999,0.5,5.0,0.475,3.95,0.12025316455696201,Shanxi-Wuxiang-5770.869999999999,0.0,0.0,0.0,0.0,14574.6,,something,5770.869999999999,0.47500000000000003,0.12025316455696203,3.95,0.0,0.7,0.07777777777777778,9.0,5770.869999999999,0.47500000000000003,0.12025316455696203,3.95,5770.869999999999,0.0,,0.0,Yes,1.0
Shanxi,Xia,6303.600000000001,630.3600000000001,5673.240000000002,0.6369592684250978,0.1689975039860426,3.7690454202075307,0.7,3971.268000000001,0.6369592684250978,3.7690454202075307,0.6051113050038428,3.316759969782627,0.1824404872576596,Shanxi-Xia-3971.268000000001,0.0,0.0,0.002046698683433816,8.127988987162846,6295.472011012838,,something,4593.5000110128385,0.618097439882673,0.16813073548083077,3.6762905849129806,630.3600000000001,0.7,0.07777777777777778,9.0,3963.140011012838,0.605070371030174,0.1825018882181626,3.3154197851743508,0.0,0.2,,0.0,Yes,1.1111111111111112
Shanxi,Xiangyuan,9470.0,0.0,9470.0,0.5,0.1,5.0,0.7,6629.0,0.5,5.0,0.475,4.4,0.10795454545454544,Shanxi-Xiangyuan-6629.0,0.0,0.0,0.0,0.0,48487.8,,something,6629.0,0.4749999999999999,0.10795454545454544,4.3999999999999995,0.0,0.7,0.07777777777777778,9.0,6629.0,0.4749999999999999,0.10795454545454544,4.3999999999999995,6629.0,0.0,,0.0,Yes,1.0
Shanxi,Xiaoyi,290135.49999999994,73750.12499999999,216385.37499999994,0.6263839997652239,0.1370801719747614,4.569471942890113,0.7,151469.76249999995,0.6263839997652239,4.569471942890113,0.6006594438058128,3.6555775543120905,0.16431314474433176,Shanxi-Xiaoyi-151469.76249999995,0.0,0.0,0.006140096050301448,930.0388904663481,330072.66110953374,,something,224289.84860953357,0.6332418005863294,0.13598255234692053,4.656787136711439,73750.12499999999,0.7,0.07777777777777778,9.0,150539.7236095336,0.6005366418848068,0.1644973476258408,3.6507375380347398,0.0,0.5,,4865.0,Yes,1.3333333333333333
Shanxi,Xing,126902.79999999996,0.0,126902.79999999996,0.6193750254689812,0.07310895478829951,8.471944746884919,0.7,88831.95999999996,0.6193750254689812,8.471944746884919,0.6002358431013303,5.591483532944046,0.10734822691774827,Shanxi-Xing-88831.95999999996,0.0,0.0,0.0,0.0,424954.19999999995,,something,88831.95999999996,0.6002358431013303,0.10734822691774827,5.591483532944046,0.0,0.7,0.07777777777777778,9.0,88831.95999999996,0.6002358431013303,0.10734822691774827,5.591483532944046,88831.95999999996,0.0,,0.0,Yes,1.0
Shanxi,Xiyang,19152.0,3830.4,15321.6,0.6024999999999999,0.16436170212765955,3.665695792880259,0.7,10725.119999999999,0.6024999999999999,3.665695792880259,0.5723749999999999,2.895899676375405,0.19765014812819814,Shanxi-Xiyang-10725.119999999999,0.0,0.0,0.004605072037726086,49.389950213256796,27302.61004978675,,something,14506.130049786741,0.6060070954111727,0.16609905554586318,3.648468038662883,3830.4,0.7,0.07777777777777778,9.0,10675.730049786742,0.5722828985592453,0.19778830028932992,2.8934112772196072,0.0,0.4,,0.0,Yes,1.25
